Date,Value,Meat Type,Country,Value Category
2011-03-01,30.94,Bovine meat,Portugal,0-50
2011-03-01,146.38,Adult cattle,Ireland,100-150
2011-03-01,1.94,Calf and young cattle,Ireland,0-50
2011-03-01,6.22,Young cattle,Portugal,0-50
2011-03-01,1.45,Calf,Ireland,0-50
2011-04-01,4.48,Calf,Portugal,0-50
2011-04-01,9.94,Calf and young cattle,Portugal,0-50
2011-04-01,20.97,Adult cattle,Portugal,0-50
2011-04-01,0.44,Young cattle,Ireland,0-50
2011-04-01,136.93,Bovine meat,Ireland,100-150
2011-04-01,0.77,Calf and young cattle,Ireland,0-50
2011-04-01,136.17,Adult cattle,Ireland,100-150
2011-04-01,30.91,Bovine meat,Portugal,0-50
2011-04-01,0.32,Calf,Ireland,0-50
2011-04-01,5.45,Young cattle,Portugal,0-50
2011-05-01,0.58,Calf and young cattle,Ireland,0-50
2011-05-01,135.39,Bovine meat,Ireland,100-150
2011-05-01,0.07,Calf,Ireland,0-50
2011-05-01,0.52,Young cattle,Ireland,0-50
2011-05-01,5.13,Young cattle,Portugal,0-50
2011-05-01,10.21,Calf and young cattle,Portugal,0-50
2011-05-01,34.58,Bovine meat,Portugal,0-50
2011-05-01,24.37,Adult cattle,Portugal,0-50
2011-05-01,134.81,Adult cattle,Ireland,100-150
2011-05-01,5.08,Calf,Portugal,0-50
2011-06-01,24.4,Adult cattle,Portugal,0-50
2011-06-01,5.55,Calf,Portugal,0-50
2011-06-01,10.84,Calf and young cattle,Portugal,0-50
2011-06-01,35.23,Bovine meat,Portugal,0-50
2011-06-01,0.58,Calf and young cattle,Ireland,0-50
2011-06-01,136.14,Adult cattle,Ireland,100-150
2011-06-01,0.03,Calf,Ireland,0-50
2011-06-01,0.55,Young cattle,Ireland,0-50
2011-06-01,5.29,Young cattle,Portugal,0-50
2011-06-01,136.71,Bovine meat,Ireland,100-150
2011-07-01,0.3,Calf and young cattle,Ireland,0-50
2011-07-01,0.26,Young cattle,Ireland,0-50
2011-07-01,118.25,Bovine meat,Ireland,100-150
2011-07-01,5.92,Calf,Portugal,0-50
2011-07-01,23.61,Adult cattle,Portugal,0-50
2011-07-01,4.86,Young cattle,Portugal,0-50
2011-07-01,10.78,Calf and young cattle,Portugal,0-50
2011-07-01,34.38,Bovine meat,Portugal,0-50
2011-07-01,0.04,Calf,Ireland,0-50
2011-07-01,117.95,Adult cattle,Ireland,100-150
2011-08-01,14.55,Calf and young cattle,Portugal,0-50
2011-08-01,43.56,Bovine meat,Portugal,0-50
2011-08-01,29.01,Adult cattle,Portugal,0-50
2011-08-01,0.43,Young cattle,Ireland,0-50
2011-08-01,140.78,Adult cattle,Ireland,100-150
2011-08-01,141.25,Bovine meat,Ireland,100-150
2011-08-01,7.97,Calf,Portugal,0-50
2011-08-01,0.47,Calf and young cattle,Ireland,0-50
2011-08-01,0.04,Calf,Ireland,0-50
2011-08-01,6.57,Young cattle,Portugal,0-50
2011-09-01,0.08,Calf,Ireland,0-50
2011-09-01,0.31,Young cattle,Ireland,0-50
2011-09-01,152.21,Adult cattle,Ireland,150-200
2011-09-01,0.38,Calf and young cattle,Ireland,0-50
2011-09-01,152.6,Bovine meat,Ireland,150-200
2011-09-01,35.52,Bovine meat,Portugal,0-50
2011-09-01,12.28,Calf and young cattle,Portugal,0-50
2011-09-01,7.27,Calf,Portugal,0-50
2011-09-01,5.01,Young cattle,Portugal,0-50
2011-09-01,23.24,Adult cattle,Portugal,0-50
2011-10-01,7.44,Calf,Portugal,0-50
2011-10-01,23.42,Adult cattle,Portugal,0-50
2011-10-01,36.99,Bovine meat,Portugal,0-50
2011-10-01,6.13,Young cattle,Portugal,0-50
2011-10-01,13.57,Calf and young cattle,Portugal,0-50
2011-10-01,0.08,Calf,Ireland,0-50
2011-10-01,149.99,Adult cattle,Ireland,100-150
2011-10-01,150.3,Bovine meat,Ireland,150-200
2011-10-01,0.31,Calf and young cattle,Ireland,0-50
2011-10-01,0.23,Young cattle,Ireland,0-50
2011-11-01,36.19,Bovine meat,Portugal,0-50
2011-11-01,21.86,Adult cattle,Portugal,0-50
2011-11-01,14.33,Calf and young cattle,Portugal,0-50
2011-11-01,6.25,Young cattle,Portugal,0-50
2011-11-01,8.08,Calf,Portugal,0-50
2011-11-01,0.58,Calf and young cattle,Ireland,0-50
2011-11-01,0.15,Calf,Ireland,0-50
2011-11-01,159.72,Adult cattle,Ireland,150-200
2011-11-01,0.42,Young cattle,Ireland,0-50
2011-11-01,160.29,Bovine meat,Ireland,150-200
2011-12-01,36.01,Bovine meat,Portugal,0-50
2011-12-01,0.39,Young cattle,Ireland,0-50
2011-12-01,0.49,Calf and young cattle,Ireland,0-50
2011-12-01,20.21,Adult cattle,Portugal,0-50
2011-12-01,15.8,Calf and young cattle,Portugal,0-50
2011-12-01,8.22,Young cattle,Portugal,0-50
2011-12-01,7.57,Calf,Portugal,0-50
2011-12-01,0.1,Calf,Ireland,0-50
2011-12-01,113.53,Adult cattle,Ireland,100-150
2011-12-01,114.02,Bovine meat,Ireland,100-150
2012-01-01,8.02,Young cattle,Portugal,0-50
2012-01-01,6.36,Calf,Portugal,0-50
2012-01-01,33.78,Bovine meat,Portugal,0-50
2012-01-01,19.4,Adult cattle,Portugal,0-50
2012-01-01,123.86,Adult cattle,Ireland,100-150
2012-01-01,124.13,Bovine meat,Ireland,100-150
2012-01-01,0.03,Calf,Ireland,0-50
2012-01-01,0.25,Young cattle,Ireland,0-50
2012-01-01,0.28,Calf and young cattle,Ireland,0-50
2012-01-01,14.38,Calf and young cattle,Portugal,0-50
2012-02-01,118.14,Bovine meat,Ireland,100-150
2012-02-01,0.32,Young cattle,Ireland,0-50
2012-02-01,4.45,Calf,Portugal,0-50
2012-02-01,17.8,Adult cattle,Portugal,0-50
2012-02-01,12.0,Calf and young cattle,Portugal,0-50
2012-02-01,117.65,Adult cattle,Ireland,100-150
2012-02-01,7.55,Young cattle,Portugal,0-50
2012-02-01,0.49,Calf and young cattle,Ireland,0-50
2012-02-01,0.17,Calf,Ireland,0-50
2012-02-01,29.8,Bovine meat,Portugal,0-50
2012-03-01,7.02,Young cattle,Portugal,0-50
2012-03-01,11.17,Calf and young cattle,Portugal,0-50
2012-03-01,30.61,Bovine meat,Portugal,0-50
2012-03-01,4.16,Calf,Portugal,0-50
2012-03-01,112.39,Bovine meat,Ireland,100-150
2012-03-01,0.28,Young cattle,Ireland,0-50
2012-03-01,0.44,Calf and young cattle,Ireland,0-50
2012-03-01,111.95,Adult cattle,Ireland,100-150
2012-03-01,19.44,Adult cattle,Portugal,0-50
2012-03-01,0.16,Calf,Ireland,0-50
2012-04-01,0.02,Calf,Ireland,0-50
2012-04-01,110.36,Bovine meat,Ireland,100-150
2012-04-01,0.22,Young cattle,Ireland,0-50
2012-04-01,21.29,Adult cattle,Portugal,0-50
2012-04-01,11.88,Calf and young cattle,Portugal,0-50
2012-04-01,33.17,Bovine meat,Portugal,0-50
2012-04-01,6.99,Young cattle,Portugal,0-50
2012-04-01,4.9,Calf,Portugal,0-50
2012-04-01,110.12,Adult cattle,Ireland,100-150
2012-04-01,0.24,Calf and young cattle,Ireland,0-50
2012-05-01,0.27,Young cattle,Ireland,0-50
2012-05-01,0.02,Calf,Ireland,0-50
2012-05-01,5.42,Young cattle,Portugal,0-50
2012-05-01,0.29,Calf and young cattle,Ireland,0-50
2012-05-01,118.31,Bovine meat,Ireland,100-150
2012-05-01,33.87,Bovine meat,Portugal,0-50
2012-05-01,10.62,Calf and young cattle,Portugal,0-50
2012-05-01,5.2,Calf,Portugal,0-50
2012-05-01,118.02,Adult cattle,Ireland,100-150
2012-05-01,23.25,Adult cattle,Portugal,0-50
2012-06-01,31.29,Bovine meat,Portugal,0-50
2012-06-01,9.73,Calf and young cattle,Portugal,0-50
2012-06-01,5.06,Calf,Portugal,0-50
2012-06-01,21.56,Adult cattle,Portugal,0-50
2012-06-01,0.05,Calf,Ireland,0-50
2012-06-01,106.09,Bovine meat,Ireland,100-150
2012-06-01,0.42,Calf and young cattle,Ireland,0-50
2012-06-01,0.37,Young cattle,Ireland,0-50
2012-06-01,4.67,Young cattle,Portugal,0-50
2012-06-01,105.68,Adult cattle,Ireland,100-150
2012-07-01,115.06,Adult cattle,Ireland,100-150
2012-07-01,0.4,Calf and young cattle,Ireland,0-50
2012-07-01,115.46,Bovine meat,Ireland,100-150
2012-07-01,0.33,Young cattle,Ireland,0-50
2012-07-01,6.4,Young cattle,Portugal,0-50
2012-07-01,28.01,Adult cattle,Portugal,0-50
2012-07-01,40.85,Bovine meat,Portugal,0-50
2012-07-01,12.84,Calf and young cattle,Portugal,0-50
2012-07-01,6.44,Calf,Portugal,0-50
2012-07-01,0.07,Calf,Ireland,0-50
2012-08-01,40.75,Bovine meat,Portugal,0-50
2012-08-01,7.91,Calf,Portugal,0-50
2012-08-01,6.51,Young cattle,Portugal,0-50
2012-08-01,14.42,Calf and young cattle,Portugal,0-50
2012-08-01,26.34,Adult cattle,Portugal,0-50
2012-08-01,0.34,Young cattle,Ireland,0-50
2012-08-01,0.4,Calf and young cattle,Ireland,0-50
2012-08-01,127.72,Adult cattle,Ireland,100-150
2012-08-01,128.12,Bovine meat,Ireland,100-150
2012-08-01,0.07,Calf,Ireland,0-50
2012-09-01,20.46,Adult cattle,Portugal,0-50
2012-09-01,0.35,Calf and young cattle,Ireland,0-50
2012-09-01,0.26,Young cattle,Ireland,0-50
2012-09-01,6.87,Calf,Portugal,0-50
2012-09-01,126.37,Bovine meat,Ireland,100-150
2012-09-01,126.03,Adult cattle,Ireland,100-150
2012-09-01,0.08,Calf,Ireland,0-50
2012-09-01,32.18,Bovine meat,Portugal,0-50
2012-09-01,4.85,Young cattle,Portugal,0-50
2012-09-01,11.72,Calf and young cattle,Portugal,0-50
2012-10-01,0.4,Calf and young cattle,Ireland,0-50
2012-10-01,0.13,Calf,Ireland,0-50
2012-10-01,154.64,Adult cattle,Ireland,150-200
2012-10-01,7.05,Young cattle,Portugal,0-50
2012-10-01,155.04,Bovine meat,Ireland,150-200
2012-10-01,22.2,Adult cattle,Portugal,0-50
2012-10-01,37.2,Bovine meat,Portugal,0-50
2012-10-01,0.28,Young cattle,Ireland,0-50
2012-10-01,15.0,Calf and young cattle,Portugal,0-50
2012-10-01,7.95,Calf,Portugal,0-50
2012-11-01,6.32,Young cattle,Portugal,0-50
2012-11-01,18.82,Adult cattle,Portugal,0-50
2012-11-01,12.66,Calf and young cattle,Portugal,0-50
2012-11-01,6.34,Calf,Portugal,0-50
2012-11-01,31.48,Bovine meat,Portugal,0-50
2012-11-01,0.11,Calf,Ireland,0-50
2012-11-01,0.27,Young cattle,Ireland,0-50
2012-11-01,149.52,Adult cattle,Ireland,100-150
2012-11-01,0.38,Calf and young cattle,Ireland,0-50
2012-11-01,149.9,Bovine meat,Ireland,100-150
2012-12-01,119.04,Adult cattle,Ireland,100-150
2012-12-01,0.31,Young cattle,Ireland,0-50
2012-12-01,119.43,Bovine meat,Ireland,100-150
2012-12-01,0.39,Calf and young cattle,Ireland,0-50
2012-12-01,15.36,Calf and young cattle,Portugal,0-50
2012-12-01,6.97,Calf,Portugal,0-50
2012-12-01,33.71,Bovine meat,Portugal,0-50
2012-12-01,8.39,Young cattle,Portugal,0-50
2012-12-01,18.35,Adult cattle,Portugal,0-50
2012-12-01,0.08,Calf,Ireland,0-50
2013-01-01,29.31,Bovine meat,Portugal,0-50
2013-01-01,0.27,Young cattle,Ireland,0-50
2013-01-01,0.29,Calf and young cattle,Ireland,0-50
2013-01-01,136.96,Adult cattle,Ireland,100-150
2013-01-01,4.88,Calf,Portugal,0-50
2013-01-01,0.02,Calf,Ireland,0-50
2013-01-01,137.25,Bovine meat,Ireland,100-150
2013-01-01,16.96,Adult cattle,Portugal,0-50
2013-01-01,7.47,Young cattle,Portugal,0-50
2013-01-01,12.35,Calf and young cattle,Portugal,0-50
2013-02-01,10.01,Calf and young cattle,Portugal,0-50
2013-02-01,128.41,Bovine meat,Ireland,100-150
2013-02-01,3.65,Calf,Portugal,0-50
2013-02-01,127.76,Adult cattle,Ireland,100-150
2013-02-01,0.36,Young cattle,Ireland,0-50
2013-02-01,0.29,Calf,Ireland,0-50
2013-02-01,0.65,Calf and young cattle,Ireland,0-50
2013-02-01,25.42,Bovine meat,Portugal,0-50
2013-02-01,15.41,Adult cattle,Portugal,0-50
2013-02-01,6.36,Young cattle,Portugal,0-50
2013-03-01,17.2,Adult cattle,Portugal,0-50
2013-03-01,27.36,Bovine meat,Portugal,0-50
2013-03-01,3.82,Calf,Portugal,0-50
2013-03-01,117.41,Bovine meat,Ireland,100-150
2013-03-01,1.03,Calf and young cattle,Ireland,0-50
2013-03-01,0.7,Calf,Ireland,0-50
2013-03-01,116.38,Adult cattle,Ireland,100-150
2013-03-01,0.33,Young cattle,Ireland,0-50
2013-03-01,6.34,Young cattle,Portugal,0-50
2013-03-01,10.16,Calf and young cattle,Portugal,0-50
2013-04-01,127.95,Bovine meat,Ireland,100-150
2013-04-01,0.28,Young cattle,Ireland,0-50
2013-04-01,0.22,Calf,Ireland,0-50
2013-04-01,0.5,Calf and young cattle,Ireland,0-50
2013-04-01,6.26,Young cattle,Portugal,0-50
2013-04-01,4.17,Calf,Portugal,0-50
2013-04-01,127.45,Adult cattle,Ireland,100-150
2013-04-01,10.43,Calf and young cattle,Portugal,0-50
2013-04-01,20.13,Adult cattle,Portugal,0-50
2013-04-01,30.56,Bovine meat,Portugal,0-50
2013-05-01,20.61,Adult cattle,Portugal,0-50
2013-05-01,9.03,Calf and young cattle,Portugal,0-50
2013-05-01,3.91,Calf,Portugal,0-50
2013-05-01,5.12,Young cattle,Portugal,0-50
2013-05-01,29.64,Bovine meat,Portugal,0-50
2013-05-01,130.74,Adult cattle,Ireland,100-150
2013-05-01,0.52,Calf and young cattle,Ireland,0-50
2013-05-01,131.26,Bovine meat,Ireland,100-150
2013-05-01,0.27,Young cattle,Ireland,0-50
2013-05-01,0.25,Calf,Ireland,0-50
2013-06-01,9.16,Calf and young cattle,Portugal,0-50
2013-06-01,4.63,Calf,Portugal,0-50
2013-06-01,28.59,Bovine meat,Portugal,0-50
2013-06-01,0.05,Calf,Ireland,0-50
2013-06-01,0.21,Young cattle,Ireland,0-50
2013-06-01,113.58,Adult cattle,Ireland,100-150
2013-06-01,0.25,Calf and young cattle,Ireland,0-50
2013-06-01,19.43,Adult cattle,Portugal,0-50
2013-06-01,4.54,Young cattle,Portugal,0-50
2013-06-01,113.84,Bovine meat,Ireland,100-150
2013-07-01,11.86,Calf and young cattle,Portugal,0-50
2013-07-01,35.66,Bovine meat,Portugal,0-50
2013-07-01,0.43,Calf and young cattle,Ireland,0-50
2013-07-01,136.35,Bovine meat,Ireland,100-150
2013-07-01,0.37,Young cattle,Ireland,0-50
2013-07-01,135.92,Adult cattle,Ireland,100-150
2013-07-01,0.06,Calf,Ireland,0-50
2013-07-01,5.46,Young cattle,Portugal,0-50
2013-07-01,23.8,Adult cattle,Portugal,0-50
2013-07-01,6.4,Calf,Portugal,0-50
2013-08-01,6.24,Calf,Portugal,0-50
2013-08-01,23.06,Adult cattle,Portugal,0-50
2013-08-01,12.26,Calf and young cattle,Portugal,0-50
2013-08-01,123.76,Adult cattle,Ireland,100-150
2013-08-01,35.32,Bovine meat,Portugal,0-50
2013-08-01,124.12,Bovine meat,Ireland,100-150
2013-08-01,0.36,Calf and young cattle,Ireland,0-50
2013-08-01,0.09,Calf,Ireland,0-50
2013-08-01,0.27,Young cattle,Ireland,0-50
2013-08-01,6.01,Young cattle,Portugal,0-50
2013-09-01,11.77,Calf and young cattle,Portugal,0-50
2013-09-01,20.19,Adult cattle,Portugal,0-50
2013-09-01,5.53,Young cattle,Portugal,0-50
2013-09-01,144.93,Bovine meat,Ireland,100-150
2013-09-01,0.09,Calf,Ireland,0-50
2013-09-01,0.36,Calf and young cattle,Ireland,0-50
2013-09-01,144.56,Adult cattle,Ireland,100-150
2013-09-01,0.27,Young cattle,Ireland,0-50
2013-09-01,31.97,Bovine meat,Portugal,0-50
2013-09-01,6.25,Calf,Portugal,0-50
2013-10-01,11.86,Calf and young cattle,Portugal,0-50
2013-10-01,19.28,Adult cattle,Portugal,0-50
2013-10-01,5.92,Calf,Portugal,0-50
2013-10-01,31.14,Bovine meat,Portugal,0-50
2013-10-01,157.45,Bovine meat,Ireland,150-200
2013-10-01,0.19,Calf,Ireland,0-50
2013-10-01,0.41,Calf and young cattle,Ireland,0-50
2013-10-01,157.04,Adult cattle,Ireland,150-200
2013-10-01,0.22,Young cattle,Ireland,0-50
2013-10-01,5.94,Young cattle,Portugal,0-50
2013-11-01,5.37,Young cattle,Portugal,0-50
2013-11-01,17.82,Adult cattle,Portugal,0-50
2013-11-01,10.45,Calf and young cattle,Portugal,0-50
2013-11-01,5.08,Calf,Portugal,0-50
2013-11-01,28.27,Bovine meat,Portugal,0-50
2013-11-01,0.12,Calf,Ireland,0-50
2013-11-01,145.11,Bovine meat,Ireland,100-150
2013-11-01,0.33,Calf and young cattle,Ireland,0-50
2013-11-01,0.22,Young cattle,Ireland,0-50
2013-11-01,144.77,Adult cattle,Ireland,100-150
2013-12-01,0.37,Calf and young cattle,Ireland,0-50
2013-12-01,124.6,Bovine meat,Ireland,100-150
2013-12-01,0.3,Young cattle,Ireland,0-50
2013-12-01,0.07,Calf,Ireland,0-50
2013-12-01,124.22,Adult cattle,Ireland,100-150
2013-12-01,31.6,Bovine meat,Portugal,0-50
2013-12-01,13.38,Calf and young cattle,Portugal,0-50
2013-12-01,18.22,Adult cattle,Portugal,0-50
2013-12-01,5.81,Calf,Portugal,0-50
2013-12-01,7.57,Young cattle,Portugal,0-50
2014-01-01,27.62,Bovine meat,Portugal,0-50
2014-01-01,6.26,Young cattle,Portugal,0-50
2014-01-01,10.65,Calf and young cattle,Portugal,0-50
2014-01-01,4.39,Calf,Portugal,0-50
2014-01-01,0.3,Calf and young cattle,Ireland,0-50
2014-01-01,0.11,Calf,Ireland,0-50
2014-01-01,147.11,Adult cattle,Ireland,100-150
2014-01-01,0.19,Young cattle,Ireland,0-50
2014-01-01,147.41,Bovine meat,Ireland,100-150
2014-01-01,16.97,Adult cattle,Portugal,0-50
2014-02-01,5.68,Young cattle,Portugal,0-50
2014-02-01,136.07,Bovine meat,Ireland,100-150
2014-02-01,0.07,Calf,Ireland,0-50
2014-02-01,15.4,Adult cattle,Portugal,0-50
2014-02-01,24.48,Bovine meat,Portugal,0-50
2014-02-01,3.4,Calf,Portugal,0-50
2014-02-01,9.08,Calf and young cattle,Portugal,0-50
2014-02-01,1.58,Calf and young cattle,Ireland,0-50
2014-02-01,134.5,Adult cattle,Ireland,100-150
2014-02-01,1.51,Young cattle,Ireland,0-50
2014-03-01,3.45,Calf,Portugal,0-50
2014-03-01,25.67,Bovine meat,Portugal,0-50
2014-03-01,9.57,Calf and young cattle,Portugal,0-50
2014-03-01,6.13,Young cattle,Portugal,0-50
2014-03-01,1.94,Young cattle,Ireland,0-50
2014-03-01,2.42,Calf and young cattle,Ireland,0-50
2014-03-01,146.36,Bovine meat,Ireland,100-150
2014-03-01,143.94,Adult cattle,Ireland,100-150
2014-03-01,16.09,Adult cattle,Portugal,0-50
2014-03-01,0.48,Calf,Ireland,0-50
2014-04-01,5.5,Young cattle,Portugal,0-50
2014-04-01,4.06,Calf,Portugal,0-50
2014-04-01,27.5,Bovine meat,Portugal,0-50
2014-04-01,9.55,Calf and young cattle,Portugal,0-50
2014-04-01,0.63,Young cattle,Ireland,0-50
2014-04-01,0.3,Calf,Ireland,0-50
2014-04-01,0.92,Calf and young cattle,Ireland,0-50
2014-04-01,148.21,Bovine meat,Ireland,100-150
2014-04-01,147.29,Adult cattle,Ireland,100-150
2014-04-01,17.94,Adult cattle,Portugal,0-50
2014-05-01,146.35,Bovine meat,Ireland,100-150
2014-05-01,25.82,Bovine meat,Portugal,0-50
2014-05-01,0.46,Calf and young cattle,Ireland,0-50
2014-05-01,0.38,Young cattle,Ireland,0-50
2014-05-01,4.73,Young cattle,Portugal,0-50
2014-05-01,8.26,Calf and young cattle,Portugal,0-50
2014-05-01,17.56,Adult cattle,Portugal,0-50
2014-05-01,3.53,Calf,Portugal,0-50
2014-05-01,145.89,Adult cattle,Ireland,100-150
2014-05-01,0.09,Calf,Ireland,0-50
2014-06-01,137.95,Adult cattle,Ireland,100-150
2014-06-01,0.05,Calf,Ireland,0-50
2014-06-01,0.19,Young cattle,Ireland,0-50
2014-06-01,138.2,Bovine meat,Ireland,100-150
2014-06-01,0.24,Calf and young cattle,Ireland,0-50
2014-06-01,8.2,Calf and young cattle,Portugal,0-50
2014-06-01,21.34,Adult cattle,Portugal,0-50
2014-06-01,29.54,Bovine meat,Portugal,0-50
2014-06-01,4.13,Young cattle,Portugal,0-50
2014-06-01,4.07,Calf,Portugal,0-50
2014-07-01,138.55,Bovine meat,Ireland,100-150
2014-07-01,0.22,Calf and young cattle,Ireland,0-50
2014-07-01,5.4,Young cattle,Portugal,0-50
2014-07-01,4.79,Calf,Portugal,0-50
2014-07-01,138.33,Adult cattle,Ireland,100-150
2014-07-01,0.12,Calf,Ireland,0-50
2014-07-01,30.82,Bovine meat,Portugal,0-50
2014-07-01,10.19,Calf and young cattle,Portugal,0-50
2014-07-01,20.62,Adult cattle,Portugal,0-50
2014-07-01,0.1,Young cattle,Ireland,0-50
2014-08-01,30.87,Bovine meat,Portugal,0-50
2014-08-01,5.14,Young cattle,Portugal,0-50
2014-08-01,20.65,Adult cattle,Portugal,0-50
2014-08-01,10.22,Calf and young cattle,Portugal,0-50
2014-08-01,0.22,Calf and young cattle,Ireland,0-50
2014-08-01,5.08,Calf,Portugal,0-50
2014-08-01,138.42,Adult cattle,Ireland,100-150
2014-08-01,0.11,Calf,Ireland,0-50
2014-08-01,138.64,Bovine meat,Ireland,100-150
2014-09-01,0.18,Calf,Ireland,0-50
2014-09-01,0.11,Young cattle,Ireland,0-50
2014-09-01,159.28,Adult cattle,Ireland,150-200
2014-09-01,31.76,Bovine meat,Portugal,0-50
2014-09-01,11.36,Calf and young cattle,Portugal,0-50
2014-09-01,20.4,Adult cattle,Portugal,0-50
2014-09-01,5.69,Young cattle,Portugal,0-50
2014-09-01,5.68,Calf,Portugal,0-50
2014-09-01,0.29,Calf and young cattle,Ireland,0-50
2014-09-01,159.57,Bovine meat,Ireland,150-200
2014-10-01,6.04,Young cattle,Portugal,0-50
2014-10-01,0.37,Calf,Ireland,0-50
2014-10-01,0.56,Calf and young cattle,Ireland,0-50
2014-10-01,161.51,Adult cattle,Ireland,150-200
2014-10-01,11.27,Calf and young cattle,Portugal,0-50
2014-10-01,5.23,Calf,Portugal,0-50
2014-10-01,0.19,Young cattle,Ireland,0-50
2014-10-01,162.07,Bovine meat,Ireland,150-200
2014-10-01,18.39,Adult cattle,Portugal,0-50
2014-10-01,29.66,Bovine meat,Portugal,0-50
2014-11-01,5.21,Young cattle,Portugal,0-50
2014-11-01,145.47,Adult cattle,Ireland,100-150
2014-11-01,146.05,Bovine meat,Ireland,100-150
2014-11-01,0.38,Calf,Ireland,0-50
2014-11-01,0.58,Calf and young cattle,Ireland,0-50
2014-11-01,0.19,Young cattle,Ireland,0-50
2014-11-01,25.96,Bovine meat,Portugal,0-50
2014-11-01,9.44,Calf and young cattle,Portugal,0-50
2014-11-01,4.23,Calf,Portugal,0-50
2014-11-01,16.52,Adult cattle,Portugal,0-50
2014-12-01,0.2,Young cattle,Ireland,0-50
2014-12-01,13.36,Calf and young cattle,Portugal,0-50
2014-12-01,5.68,Calf,Portugal,0-50
2014-12-01,7.68,Young cattle,Portugal,0-50
2014-12-01,18.09,Adult cattle,Portugal,0-50
2014-12-01,31.45,Bovine meat,Portugal,0-50
2014-12-01,140.72,Adult cattle,Ireland,100-150
2014-12-01,141.24,Bovine meat,Ireland,100-150
2014-12-01,0.31,Calf,Ireland,0-50
2014-12-01,0.51,Calf and young cattle,Ireland,0-50
2015-01-01,141.0,Adult cattle,Ireland,100-150
2015-01-01,141.35,Bovine meat,Ireland,100-150
2015-01-01,3.43,Calf,Portugal,0-50
2015-01-01,6.99,Young cattle,Portugal,0-50
2015-01-01,10.42,Calf and young cattle,Portugal,0-50
2015-01-01,26.91,Bovine meat,Portugal,0-50
2015-01-01,16.5,Adult cattle,Portugal,0-50
2015-01-01,0.35,Calf and young cattle,Ireland,0-50
2015-01-01,0.2,Young cattle,Ireland,0-50
2015-01-01,0.15,Calf,Ireland,0-50
2015-02-01,2.66,Calf,Portugal,0-50
2015-02-01,14.82,Adult cattle,Portugal,0-50
2015-02-01,8.78,Calf and young cattle,Portugal,0-50
2015-02-01,0.58,Calf,Ireland,0-50
2015-02-01,23.6,Bovine meat,Portugal,0-50
2015-02-01,134.35,Adult cattle,Ireland,100-150
2015-02-01,136.14,Bovine meat,Ireland,100-150
2015-02-01,1.21,Young cattle,Ireland,0-50
2015-02-01,1.79,Calf and young cattle,Ireland,0-50
2015-02-01,6.11,Young cattle,Portugal,0-50
2015-03-01,3.38,Calf,Portugal,0-50
2015-03-01,18.9,Adult cattle,Portugal,0-50
2015-03-01,29.25,Bovine meat,Portugal,0-50
2015-03-01,10.35,Calf and young cattle,Portugal,0-50
2015-03-01,0.57,Calf,Ireland,0-50
2015-03-01,144.8,Adult cattle,Ireland,100-150
2015-03-01,6.98,Young cattle,Portugal,0-50
2015-03-01,0.98,Young cattle,Ireland,0-50
2015-03-01,1.55,Calf and young cattle,Ireland,0-50
2015-03-01,146.35,Bovine meat,Ireland,100-150
2015-04-01,135.91,Bovine meat,Ireland,100-150
2015-04-01,0.37,Calf,Ireland,0-50
2015-04-01,5.94,Young cattle,Portugal,0-50
2015-04-01,3.07,Calf,Portugal,0-50
2015-04-01,27.32,Bovine meat,Portugal,0-50
2015-04-01,0.68,Calf and young cattle,Ireland,0-50
2015-04-01,0.32,Young cattle,Ireland,0-50
2015-04-01,135.23,Adult cattle,Ireland,100-150
2015-04-01,9.01,Calf and young cattle,Portugal,0-50
2015-04-01,18.31,Adult cattle,Portugal,0-50
2015-05-01,127.78,Adult cattle,Ireland,100-150
2015-05-01,0.1,Calf,Ireland,0-50
2015-05-01,128.08,Bovine meat,Ireland,100-150
2015-05-01,0.3,Calf and young cattle,Ireland,0-50
